consensus_index,share_negative,reaction_score,reaction_composition,totalReactions
0.9443892750744787,0.027805362462760674,0.9936923644411656,Mixed,1427
0.5258092738407699,0.23709536307961504,0.6916746411483253,Mixed,1422
0.8769483182936834,0.06152584085315833,0.9325510720918454,Mixed,1422
0.8428465530022239,0.07857672349888807,0.4922020886644996,Mixed,1421
0.9726775956284153,0.01366120218579235,0.9166666666666666,Mixed,1421
0.85,0.075,0.9722850122850123,Mixed,1420
0.19968429360694553,0.5998421468034728,0.47305728871242203,Mixed,1408
0.9970523212969786,0.0014738393515106854,0.9881127287297983,Mixed,1406
0.4091238233164374,0.2954380883417813,0.7721518987341772,Mixed,1403
0.5863746958637469,0.20681265206812652,0.8437302675985804,Mixed,1402
0.00941346850108617,0.4952932657494569,0.4381188118811881,Mixed,1400
0.8414096916299559,0.07929515418502203,0.8298850574712644,Mixed,1399
1.0,0.0,0.9982363315696648,All-positive,1398
0.4104803493449782,0.29475982532751094,0.6754178990395799,Mixed,1396
0.14868804664723032,0.42565597667638483,0.3716138878290729,Mixed,1390
0.9457167090754877,0.02714164546225615,0.9636363636363636,Mixed,1386
0.9807692307692307,0.009615384615384616,0.9976619906479626,Mixed,1384
1.0,0.0,0.9923507717524929,All-positive,1381
0.9757869249394673,0.012106537530266344,0.9755149630781189,Mixed,1380
0.9304495335029687,0.03477523324851569,0.9879614767255217,Mixed,1379
0.38558986539984164,0.3072050673000792,0.9533598100065859,Mixed,1378
0.06835066864784546,0.5341753343239227,0.41253327819276797,Mixed,1376
0.8686567164179104,0.06567164179104477,0.963914373088685,Mixed,1376
0.9866071428571429,0.006696428571428571,0.9787878787878788,Mixed,1374
0.8986666666666666,0.050666666666666665,0.9156398104265403,Mixed,1373
1.0,0.0,0.6218008068249454,All-positive,1372
0.884108867427568,0.05794556628621598,0.9638756927949327,Mixed,1371
0.40106951871657753,0.2994652406417112,0.9860643693416126,Mixed,1370
0.6029277218664227,0.19853613906678866,0.8411306042884991,Mixed,1369
0.5532390171258377,0.22338049143708116,0.8019680196801968,Mixed,1368
0.4375896700143472,0.2812051649928264,0.9901662170394222,Mixed,1367
0.9911190053285968,0.004440497335701598,0.981809322722105,Mixed,1362
0.6585928489042676,0.1707035755478662,0.9209659714599341,Mixed,1361
0.9727065959059894,0.013646702047005308,0.9844594865222093,Mixed,1352
0.9379715004191115,0.03101424979044426,0.967741935483871,Mixed,1352
0.859697386519945,0.07015130674002751,0.9421252371916509,Mixed,1352
0.8575851393188855,0.07120743034055728,0.8915025528811087,Mixed,1350
0.1366120218579235,0.43169398907103823,0.5005180989223542,Mixed,1348
0.8486377396569122,0.07568113017154389,0.9969933854479855,Mixed,1346
0.12349397590361445,0.4382530120481928,0.4566640481801519,Mixed,1345
0.19155354449472098,0.5957767722473605,0.29470536499560246,Mixed,1343
0.9637023593466425,0.018148820326678767,1.0,Mixed,1341
0.9639423076923077,0.018028846153846152,1.0,Mixed,1341
0.7093358999037536,0.1453320500481232,0.842929775769164,Mixed,1338
0.762660619803477,0.11866969009826153,0.8372093023255814,Mixed,1337
0.9631255487269534,0.018437225636523266,1.0,Mixed,1330
0.6151940545004129,0.19240297274979357,1.0,Mixed,1330
0.7864923747276689,0.10675381263616558,0.9532531655650235,Mixed,1329
0.9290780141843972,0.03546099290780142,0.9623370630983966,Mixed,1324
0.8124494745351657,0.09377526273241714,0.9179864253393665,Mixed,1321
0.7860696517412935,0.10696517412935323,0.7619047619047619,Mixed,1320
0.8976034858387799,0.05119825708061002,0.8485947416137806,Mixed,1318
0.9256198347107438,0.0371900826446281,0.6796763869132291,Mixed,1316
0.9980601357904947,0.0009699321047526673,0.9796406682898161,Mixed,1311
0.81855249745158,0.09072375127421,1.0,Mixed,1309
0.8427612655800575,0.07861936720997123,0.9295471457425322,Mixed,1307
0.9967923015236567,0.0016038492381716118,0.9883574667251719,Mixed,1306
0.9984532095901005,0.0007733952049497294,0.9816409145333257,Mixed,1306
0.7181347150259068,0.14093264248704662,0.9165272355456404,Mixed,1301
0.9805825242718447,0.009708737864077669,0.9732016925246827,Mixed,1301
0.6612377850162866,0.16938110749185667,0.8178752107925801,Mixed,1299
0.8579881656804734,0.07100591715976332,0.8664462809917355,Mixed,1298
0.572139303482587,0.21393034825870647,0.7791450904723464,Mixed,1297
0.9935691318327974,0.003215434083601286,0.9762519359834796,Mixed,1297
0.6590909090909091,0.17045454545454544,0.930019910036133,Mixed,1297
1.0,0.0,0.9812184903784705,All-positive,1295
1.0,0.0,0.9660373321923303,All-positive,1295
0.9791183294663574,0.010440835266821345,0.9917981072555205,Mixed,1293
0.7782982045277127,0.11085089773614364,0.8792873710704239,Mixed,1289
0.8455598455598455,0.07722007722007722,0.8289637952559301,Mixed,1288
0.9327731092436975,0.03361344537815126,0.9663107947805457,Mixed,1284
0.32719665271966525,0.3364016736401674,0.7496151872755259,Mixed,1281
0.10641754670999187,0.44679122664500404,0.575920245398773,Mixed,1274
1.0,0.0,0.8634859349145063,All-positive,1274
0.9950657894736842,0.0024671052631578946,0.9842808383552877,Mixed,1270
0.5566218809980806,0.22168905950095968,0.8371512944751857,Mixed,1269
0.5977443609022557,0.20112781954887218,0.7337826453243471,Mixed,1266
0.6702214930270713,0.16488925348646433,0.8142119141150513,Mixed,1264
0.9033232628398792,0.04833836858006042,0.9474120082815735,Mixed,1262
0.33279871692060947,0.33360064153969526,0.4592979024019128,Mixed,1260
0.9051819184123484,0.047409040793825796,0.9444444444444444,Mixed,1256
0.9006815968841285,0.04965920155793573,0.8918083462132921,Mixed,1254
1.0,0.0,0.9070961226937075,All-positive,1254
0.6006768189509306,0.1996615905245347,0.7975589225589226,Mixed,1252
0.970074812967581,0.014962593516209476,0.9608990326131032,Mixed,1248
0.9711451758340848,0.014427412082957619,0.9888121667686391,Mixed,1247
0.2602739726027397,0.3698630136986301,1.0,Mixed,1244
0.9627815866797258,0.01860920666013712,0.9047619047619048,Mixed,1240
0.9901153212520593,0.004942339373970346,1.0,Mixed,1240
0.5704918032786885,0.21475409836065573,0.9614147909967846,Mixed,1236
1.0,0.0,0.9856796213055412,All-positive,1234
0.9957671957671957,0.0021164021164021165,0.9802345684781085,Mixed,1232
0.05236907730673317,0.47381546134663344,0.5530258805215023,Mixed,1227
0.70625,0.146875,0.974195039285164,Mixed,1225
1.0,0.0,0.9924098671726755,All-positive,1220
0.9943872778297475,0.002806361085126286,0.9829301636729579,Mixed,1219
0.968,0.016,0.9701732975347815,Mixed,1213
0.996222851746931,0.0018885741265344666,0.9684862365865038,Mixed,1212
0.9303857008466604,0.034807149576669805,0.9828950727597652,Mixed,1203
1.0,0.0,0.9797322657325159,All-positive,1203
1.0,0.0,0.9988982233852086,All-positive,1202
0.3326633165829146,0.3336683417085427,0.95527840765936,Mixed,1199
0.9975845410628019,0.0012077294685990338,0.9838759980039921,Mixed,1195
0.9892665474060823,0.005366726296958855,0.9920424403183024,Mixed,1192
0.6934156378600823,0.15329218106995884,0.7575757575757576,Mixed,1190
0.986171132238548,0.006914433880726016,0.9856716417910448,Mixed,1184
0.9644619940769991,0.017769002961500493,0.9851270957274202,Mixed,1183
0.9982949701619779,0.0008525149190110827,0.9949071454292916,Mixed,1183
0.09837467921300257,0.4508126603934987,0.3735355962751577,Mixed,1183
0.9429559204840103,0.028522039757994815,0.9539573180977987,Mixed,1182
0.7023255813953488,0.14883720930232558,0.83014744017189,Mixed,1182
0.9467680608365019,0.026615969581749048,0.9835815196639939,Mixed,1179
0.9592760180995475,0.020361990950226245,0.9963560645497137,Mixed,1178
0.9877800407331976,0.006109979633401222,0.9055070719229612,Mixed,1178
0.8711538461538462,0.06442307692307692,0.9583333333333334,Mixed,1177
0.9930735930735931,0.003463203463203463,0.9916250367322951,Mixed,1177
0.994823123382226,0.0025884383088869713,0.9880952380952381,Mixed,1174
0.5824742268041238,0.20876288659793815,0.9009422367882015,Mixed,1174
1.0,0.0,0.9934285024782342,All-positive,1173
0.9982502187226596,0.0008748906386701663,0.9891665210553905,Mixed,1171
0.8859857482185273,0.057007125890736345,0.8995433789954338,Mixed,1170
0.7435424354243543,0.1282287822878229,0.8430517910775768,Mixed,1169
0.998220640569395,0.0008896797153024911,0.9983888449482966,Mixed,1168
0.6196319018404908,0.1901840490797546,0.6137497289091304,Mixed,1167
0.9943661971830986,0.0028169014084507044,0.9844257532315371,Mixed,1164
0.9947826086956522,0.0026086956521739132,0.9752511639304092,Mixed,1162
0.7050043898156277,0.14749780509218613,0.6834255472696656,Mixed,1157
0.06333973128598848,0.5316698656429942,0.4883475322115046,Mixed,1157
0.06460674157303371,0.46769662921348315,0.708937390473156,Mixed,1156
1.0,0.0,0.9457963589790505,All-positive,1156
0.9909502262443439,0.004524886877828055,0.9893497757847534,Mixed,1155
0.960820895522388,0.01958955223880597,0.975609756097561,Mixed,1154
0.9946855624446412,0.002657218777679362,0.9928330857421499,Mixed,1152
0.9840566873339238,0.007971656333038087,0.9681222098214286,Mixed,1152
0.9191102123356926,0.04044489383215369,0.9638876504681231,Mixed,1148
0.6928508384819064,0.15357458075904679,0.8933021806853583,Mixed,1145
0.21346324180690876,0.6067316209034543,0.41373799858238286,Mixed,1143
0.9222395023328149,0.038880248833592534,0.9708799530952265,Mixed,1143
0.7749757516973812,0.11251212415130941,0.7700942072559631,Mixed,1139
0.1504424778761062,0.4247787610619469,0.5255300735612289,Mixed,1135
1.0,0.0,0.9813232594266347,All-positive,1134
1.0,0.0,1.0,All-positive,1134
0.99644128113879,0.0017793594306049821,0.9458066313736417,Mixed,1134
0.8964879852125693,0.051756007393715345,0.9123711340206185,Mixed,1133
1.0,0.0,0.8932971628800723,All-positive,1131
0.27932960893854747,0.36033519553072624,0.49624793636500075,Mixed,1127
0.2815533980582524,0.3592233009708738,0.7947876799708402,Mixed,1126
0.2652689152233364,0.3673655423883318,0.4103469153773816,Mixed,1125
0.9907578558225508,0.0046210720887245845,0.9851094890510949,Mixed,1125
0.9959798994974874,0.0020100502512562816,0.9038989566172433,Mixed,1124
0.651219512195122,0.174390243902439,0.9315738025415444,Mixed,1121
0.3323216995447648,0.3338391502276176,0.6368421052631579,Mixed,1120
0.140625,0.4296875,0.7394733678008898,Mixed,1120
0.9639126305792972,0.018043684710351376,0.9916671422863992,Mixed,1120
0.9792207792207792,0.01038961038961039,0.8857037853730246,Mixed,1119
0.6077669902912621,0.19611650485436893,0.7337117294788235,Mixed,1117
1.0,0.0,1.0,All-positive,1114
0.2890995260663507,0.35545023696682465,0.7988322717622081,Mixed,1113
0.3186046511627907,0.34069767441860466,0.4444444444444444,Mixed,1112
0.1836734693877551,0.40816326530612246,0.6593677295743807,Mixed,1109
0.9333986287952988,0.03330068560235064,0.9838890132020586,Mixed,1105
0.1736745886654479,0.5868372943327239,0.46655682223013895,Mixed,1105
0.959758551307847,0.02012072434607646,0.9485142118863049,Mixed,1105
0.9853881278538813,0.0073059360730593605,0.9186195142735407,Mixed,1105
0.9509803921568627,0.024509803921568627,0.9244951712028094,Mixed,1103
0.3010948905109489,0.3494525547445255,0.4519602785659015,Mixed,1103
0.9981006647673314,0.000949667616334283,0.9844084843751488,Mixed,1100
0.11235955056179775,0.4438202247191011,0.4588053553038105,Mixed,1097
0.0647887323943662,0.532394366197183,0.6329955251381942,Mixed,1096
0.9981600735970562,0.0009199632014719411,0.9458266213233101,Mixed,1096
0.27514231499051234,0.36242884250474383,0.6198862934124336,Mixed,1093
0.5854823304680038,0.2072588347659981,0.7339637168567441,Mixed,1092
0.8894472361809045,0.05527638190954774,0.9495596477181746,Mixed,1092
0.14206128133704735,0.5710306406685237,0.5039076842381327,Mixed,1091
1.0,0.0,0.9948927214865003,All-positive,1091
0.5390946502057613,0.23045267489711935,0.9454545454545454,Mixed,1089
0.8978723404255319,0.05106382978723404,0.9572649572649573,Mixed,1089
0.7856353591160221,0.10718232044198896,0.9095477386934674,Mixed,1088
0.7897727272727273,0.10511363636363637,0.9513991163475699,Mixed,1088
0.9961277831558567,0.001936108422071636,0.9984223442795372,Mixed,1086
0.3681159420289855,0.3159420289855073,0.9298385666134469,Mixed,1084
0.6663101604278074,0.16684491978609625,1.0,Mixed,1083
0.9905123339658444,0.004743833017077799,0.9935336841325132,Mixed,1080
0.9981167608286252,0.0009416195856873823,0.9862652763762754,Mixed,1078
0.6460431654676259,0.17697841726618704,0.9856195005268104,Mixed,1078
0.9664921465968587,0.016753926701570682,0.9736842105263158,Mixed,1078
0.9339045287637698,0.033047735618115054,0.8675,Mixed,1078
0.4118792599805258,0.2940603700097371,0.870265563778842,Mixed,1076
1.0,0.0,0.9781008795548376,All-positive,1075
0.28530259365994237,0.3573487031700288,0.5607956900124327,Mixed,1071
0.9681697612732095,0.015915119363395226,0.9940176157669836,Mixed,1070
0.9942252165543792,0.0028873917228103944,0.9962602842183994,Mixed,1069
0.9646017699115044,0.017699115044247787,0.9489929947460596,Mixed,1069
0.1051108968177435,0.4474445515911283,0.6319587136235485,Mixed,1068
0.996222851746931,0.0018885741265344666,0.9766081871345029,Mixed,1066
0.17391304347826086,0.5869565217391305,0.49041916167664673,Mixed,1066
0.9631425800193987,0.01842870999030068,0.9845323119073268,Mixed,1057
1.0,0.0,0.9027347053848322,All-positive,1057
0.7605263157894737,0.11973684210526316,0.9608108108108108,Mixed,1053
0.039014373716632446,0.4804928131416838,0.5016921200460394,Mixed,1052
0.7895927601809954,0.10520361990950226,0.9962406015037594,Mixed,1051
0.9808510638297873,0.009574468085106383,0.9820477220625746,Mixed,1050
0.6921465968586388,0.15392670157068064,0.7573518759959438,Mixed,1049
0.7299670691547749,0.1350164654226125,0.8434576888080073,Mixed,1049
0.6560999039385207,0.17195004803073968,0.671542203523534,Mixed,1049
0.9779116465863453,0.01104417670682731,0.75,Mixed,1049
0.9699421965317919,0.015028901734104046,0.988647114474929,Mixed,1046
0.8308227114716107,0.08458864426419467,0.9606490872210953,Mixed,1045
0.9391100702576113,0.03044496487119438,0.9911504424778761,Mixed,1044
0.9716859716859717,0.014157014157014158,0.9410299003322259,Mixed,1043
0.16666666666666666,0.5833333333333334,0.4667630057803468,Mixed,1039
0.3826173826173826,0.3086913086913087,0.808461631712935,Mixed,1038
0.982740021574973,0.008629989212513484,0.8926123381568926,Mixed,1037
0.9527235354573484,0.023638232271325797,0.9712007089056269,Mixed,1036
0.5269230769230769,0.23653846153846153,0.6713091922005571,Mixed,1036
0.9960591133004926,0.0019704433497536944,0.9092867400670177,Mixed,1031
0.4612868047982552,0.2693565976008724,0.8381899211518684,Mixed,1030
0.8205128205128205,0.08974358974358974,0.9852052271026424,Mixed,1029
1.0,0.0,0.7932203389830509,All-positive,1029
0.20925553319919518,0.3953722334004024,0.4109996140486299,Mixed,1028
0.9087136929460581,0.04564315352697095,1.0,Mixed,1028
0.8043478260869565,0.09782608695652174,0.7762962962962963,Mixed,1026
1.0,0.0,0.9723741240328918,All-positive,1017
0.9898373983739838,0.00508130081300813,0.9615384615384616,Mixed,1016
0.8257345491388045,0.08713272543059777,0.9184262768453347,Mixed,1015
0.16993464052287582,0.4150326797385621,0.7804561899050088,Mixed,1011
0.8146811070998796,0.09265944645006016,0.9887103476935863,Mixed,1011
0.5425641025641026,0.2287179487179487,0.7492133417243549,Mixed,1007
0.8613861386138614,0.06930693069306931,0.731638418079096,Mixed,1006
0.5523012552301255,0.22384937238493724,0.8194842406876791,Mixed,1004
0.9718706047819972,0.014064697609001406,0.9930875576036866,Mixed,1004
0.2905894519131334,0.6452947259565667,0.4718935857261623,Mixed,1000
0.7514285714285714,0.12428571428571429,0.9265138154027043,Mixed,998
0.8080697928026173,0.09596510359869138,0.9255474452554745,Mixed,996
0.8489583333333334,0.07552083333333333,0.842383474691017,Mixed,993
0.9847133757961783,0.007643312101910828,1.0,Mixed,993
0.9868421052631579,0.006578947368421052,0.988761273957159,Mixed,992
0.45934959349593496,0.2703252032520325,0.9202651134766018,Mixed,987
0.21548117154811716,0.3922594142259414,0.43669512665030724,Mixed,985
0.5288611544461779,0.23556942277691106,0.9060324825986079,Mixed,984
0.9855072463768116,0.007246376811594203,0.875478438377137,Mixed,983
1.0,0.0,0.9724243894549571,All-positive,983
1.0,0.0,0.9957618862042089,All-positive,983
0.9955604883462819,0.0022197558268590455,0.9782891880156318,Mixed,982
0.8193411264612115,0.09032943676939426,1.0,Mixed,981
0.9978969505783386,0.0010515247108307045,0.9844236167277225,Mixed,978
0.9264069264069265,0.0367965367965368,0.9828637815858263,Mixed,977
0.7575757575757576,0.12121212121212122,0.8427928220447215,Mixed,977
0.001034126163391934,0.500517063081696,0.27330164942689406,Mixed,976
0.6067415730337079,0.19662921348314608,0.7939372597353054,Mixed,976
0.5289017341040463,0.23554913294797689,0.9265106151333696,Mixed,975
0.9916839916839917,0.004158004158004158,0.9205448354143019,Mixed,974
0.14680851063829786,0.42659574468085104,0.5249294449670743,Mixed,973
0.07165775401069518,0.4641711229946524,0.40465918895599656,Mixed,969
0.9225967540574282,0.03870162297128589,0.966903073286052,Mixed,968
0.08324552160168598,0.541622760800843,0.43959364100900317,Mixed,967
0.9927095990279465,0.0036452004860267314,0.9885289953480308,Mixed,965
0.735,0.1325,0.966952264381885,Mixed,965
0.5034802784222738,0.2482598607888631,0.7952499633484826,Mixed,964
0.9809069212410502,0.00954653937947494,0.9806118653524271,Mixed,964
0.4177215189873418,0.2911392405063291,0.548051948051948,Mixed,961
0.9978947368421053,0.0010526315789473684,0.9844237649387227,Mixed,961
0.9953810623556582,0.0023094688221709007,0.9139990444338271,Mixed,957
0.9788484136310224,0.010575793184488837,0.9618940248027058,Mixed,954
0.7062750333778371,0.14686248331108145,0.8871959026888604,Mixed,953
0.5746714456391876,0.2126642771804062,0.8322928907168038,Mixed,953
0.961439588688946,0.019280205655526992,0.991304347826087,Mixed,949
0.3426183844011142,0.3286908077994429,0.7634615384615384,Mixed,948
0.9956043956043956,0.002197802197802198,0.9943486020226056,Mixed,947
0.9910313901345291,0.004484304932735426,0.9966329966329966,Mixed,946
0.8074866310160428,0.0962566844919786,0.84,Mixed,944
0.8387516254876463,0.08062418725617686,0.8505747126436781,Mixed,942
0.23010752688172043,0.6150537634408603,0.41378512481682395,Mixed,942
1.0,0.0,0.9475576096026702,All-positive,942
0.9889867841409692,0.005506607929515419,0.9730813287514318,Mixed,941
0.6083231334149327,0.19583843329253367,0.8317554674886247,Mixed,941
0.9491298527443106,0.025435073627844713,0.9740740740740741,Mixed,940
0.9931740614334471,0.0034129692832764505,0.9885104043064278,Mixed,937
0.8002171552660152,0.0998914223669924,0.9046808510638298,Mixed,937
0.9821826280623608,0.008908685968819599,0.996161694684676,Mixed,935
0.8411316648531012,0.0794341675734494,0.9222955815134586,Mixed,934
0.531317494600432,0.234341252699784,0.970970970970971,Mixed,932
0.8122905027932961,0.09385474860335195,0.90625,Mixed,931
0.4244604316546763,0.28776978417266186,0.927695970372983,Mixed,930
0.41414141414141414,0.7070707070707071,0.5524103619831875,Mixed,929
0.8991228070175439,0.05043859649122807,0.9525448733710351,Mixed,927
0.39556592765460913,0.30221703617269546,0.7965992377601876,Mixed,926
0.5351609058402861,0.232419547079857,0.794831223628692,Mixed,924
0.92018779342723,0.03990610328638498,0.9966752161109528,Mixed,924
0.9706840390879479,0.014657980456026058,0.9768339768339769,Mixed,922
0.7312775330396476,0.1343612334801762,0.8747514910536779,Mixed,921
0.8893905191873589,0.055304740406320545,0.9845869297163995,Mixed,916
0.46685472496473907,0.26657263751763044,0.8374985800295354,Mixed,915
0.9977924944812362,0.0011037527593818985,0.9949418827436454,Mixed,914
0.17229729729729729,0.41385135135135137,0.5913747521480502,Mixed,913
0.9084194977843427,0.04579025110782865,0.9153798641136504,Mixed,913
0.7795637198622273,0.11021814006888633,0.9361981302279809,Mixed,913
0.6886898096304591,0.15565509518477044,0.8141736903872826,Mixed,913
1.0,0.0,0.9667086085771207,All-positive,912
0.7617328519855595,0.11913357400722022,0.8427202566770725,Mixed,908
0.328125,0.3359375,0.6266850199354471,Mixed,907
0.6042908224076281,0.19785458879618595,0.8613840008636511,Mixed,906
0.8887171561051005,0.05564142194744977,0.9676113360323887,Mixed,901
0.44269662921348313,0.7213483146067415,0.4149857388801809,Mixed,899
0.9468791500664011,0.02656042496679947,0.9772727272727273,Mixed,897
0.9972067039106145,0.0013966480446927375,0.9795343883140597,Mixed,897
0.984779299847793,0.0076103500761035,0.976179734728864,Mixed,896
0.9726651480637813,0.01366742596810934,0.9632742344001842,Mixed,896
0.6761904761904762,0.1619047619047619,0.814356106006126,Mixed,896
0.3275862068965517,0.33620689655172414,0.6584474885844749,Mixed,895
1.0,0.0,0.9885684136475554,All-positive,894
0.806674338319908,0.09666283084004602,0.8574938574938575,Mixed,894
0.9857142857142858,0.007142857142857143,0.9766007295590023,Mixed,892
0.9549041713641488,0.02254791431792559,0.9431171786120591,Mixed,891
0.8723404255319149,0.06382978723404255,0.9692671394799054,Mixed,889
0.8450074515648286,0.07749627421758569,0.9294473684210526,Mixed,886
0.796875,0.1015625,0.893352549090254,Mixed,886
0.36310223266745006,0.318448883666275,0.6188472994135168,Mixed,885
0.8293135435992579,0.08534322820037106,0.8954337899543379,Mixed,884
0.012895662368112544,0.4935521688159437,0.2744041335629757,Mixed,882
0.9735973597359736,0.013201320132013201,0.9616021185038067,Mixed,882
1.0,0.0,0.9979473000712161,All-positive,881
0.7537091988130564,0.12314540059347182,0.8767978404825172,Mixed,879
0.08538011695906433,0.5426900584795321,0.4129627964915435,Mixed,877
0.9195979899497487,0.04020100502512563,0.9733621310295176,Mixed,874
0.9937304075235109,0.003134796238244514,0.9868144879177655,Mixed,870
0.9883177570093458,0.005841121495327103,0.9897383273473577,Mixed,870
0.7407847800237812,0.12960760998810938,0.7786352312086042,Mixed,870
0.7762237762237763,0.11188811188811189,0.8375532978891403,Mixed,869
0.9406207827260459,0.029689608636977057,1.0,Mixed,869
0.9953325554259043,0.002333722287047841,1.0,Mixed,868
0.9633802816901409,0.018309859154929577,0.99599278701663,Mixed,866
0.9974937343358395,0.0012531328320802004,0.9802695172570649,Mixed,859
0.9922630560928434,0.0038684719535783366,0.9191136732120339,Mixed,857
0.7102137767220903,0.14489311163895488,0.8883165535003512,Mixed,853
0.9290586630286494,0.03547066848567531,0.9814123562123866,Mixed,853
0.9917695473251029,0.00411522633744856,0.8713680009976307,Mixed,852
1.0,0.0,0.9867534543793537,All-positive,852
0.8048128342245989,0.09759358288770054,0.8425800582635723,Mixed,850
0.08176100628930817,0.5408805031446541,0.4653678284521475,Mixed,848
0.6144578313253012,0.1927710843373494,0.946693657219973,Mixed,847
0.9975961538461539,0.001201923076923077,0.9844412340563043,Mixed,845
0.9976133651551312,0.0011933174224343676,0.9934856425776925,Mixed,844
0.978494623655914,0.010752688172043012,0.9886992619926199,Mixed,843
0.9925742574257426,0.0037128712871287127,0.995629169542213,Mixed,842
0.854679802955665,0.07266009852216748,0.974827498083312,Mixed,842
0.5893719806763285,0.20531400966183574,0.6861227982600014,Mixed,841
0.8304172274562585,0.0847913862718708,1.0,Mixed,840
0.9950433705080545,0.0024783147459727386,0.9844544322922111,Mixed,838
0.44458281444582815,0.2777085927770859,0.5964411456846512,Mixed,837
0.5498652291105122,0.22506738544474394,0.7347075262139633,Mixed,837
0.8516746411483254,0.07416267942583732,0.9714192919779149,Mixed,836
0.8951841359773371,0.05240793201133145,0.6666666666666666,Mixed,835
0.699859747545582,0.15007012622720897,0.843007772749908,Mixed,835
0.9811066126855601,0.009446693657219974,0.9961425333911953,Mixed,834
0.9975,0.00125,0.9958413926499032,Mixed,828
0.8533834586466166,0.07330827067669173,0.8944807663068268,Mixed,827
0.4726609963547995,0.26366950182260024,0.6857142857142857,Mixed,825
0.7292682926829268,0.1353658536585366,0.8752133510335672,Mixed,823
0.926412614980289,0.03679369250985545,0.9818429414434862,Mixed,821
0.8026124818577649,0.09869375907111756,0.9543845851356665,Mixed,820
0.2506393861892583,0.37468030690537085,0.5003338869578617,Mixed,819
0.6575,0.17125,0.922854387656702,Mixed,819
0.9771428571428571,0.011428571428571429,0.9678767876787678,Mixed,819
0.5277382645803699,0.2361308677098151,0.9494937533305702,Mixed,816
0.9578606158833063,0.02106969205834684,0.9703313326501732,Mixed,815
0.9974842767295597,0.0012578616352201257,1.0,Mixed,812
0.9949937421777222,0.0025031289111389237,0.9090755068616931,Mixed,812
0.18804483188044832,0.40597758405977585,0.5587799195085786,Mixed,810
0.4884318766066838,0.25578406169665807,0.7029893924783028,Mixed,809
0.8505897771952818,0.07470511140235911,0.9388127853881278,Mixed,809
0.4451450189155107,0.27742749054224464,0.6898133502056312,Mixed,808
0.9851024208566108,0.0074487895716946,1.0,Mixed,808
0.9774718397997497,0.011264080100125156,0.9981389707881145,Mixed,808
1.0,0.0,0.9815364210673275,All-positive,807
0.9519094766619519,0.024045261669024046,0.943083525916144,Mixed,806
0.9793548387096774,0.01032258064516129,0.9858883899935856,Mixed,806
0.9427792915531336,0.02861035422343324,0.9512195121951219,Mixed,806
1.0,0.0,0.9874598790774054,All-positive,803
0.9897039897039897,0.005148005148005148,0.9953393533352752,Mixed,802
0.7996070726915521,0.10019646365422397,0.7758620689655172,Mixed,802
0.10745891276864729,0.44627054361567636,0.7089974293059126,Mixed,801
0.9771863117870723,0.011406844106463879,0.9844493643197094,Mixed,799
0.7464285714285714,0.12678571428571428,0.9534928229665072,Mixed,798
0.7040229885057471,0.14798850574712644,0.8429933651546146,Mixed,798
0.28498727735368956,0.3575063613231552,0.5936213991769548,Mixed,798
0.5788079470198676,0.21059602649006623,0.9121683440073193,Mixed,795
0.5539971949509116,0.22300140252454417,0.8435707017126031,Mixed,794
0.9890909090909091,0.005454545454545455,0.9938824101913485,Mixed,793
0.710948905109489,0.14452554744525548,0.8429687669098072,Mixed,793
0.2416452442159383,0.3791773778920309,0.9259892804196602,Mixed,792
0.4005235602094241,0.299738219895288,0.6666666666666666,Mixed,791
0.7155049786628734,0.1422475106685633,0.8349991481628712,Mixed,789
0.9792899408284024,0.010355029585798817,0.9893973649333437,Mixed,788
0.9948453608247423,0.002577319587628866,0.989983579638752,Mixed,787
0.06882591093117409,0.46558704453441296,0.43853485178903157,Mixed,787
0.832258064516129,0.08387096774193549,0.8425708631187343,Mixed,786
1.0,0.0,0.9956837800999546,All-positive,785
0.6840659340659341,0.15796703296703296,0.90625,Mixed,785
0.0873015873015873,0.45634920634920634,0.5739179314221473,Mixed,784
1.0,0.0,0.9859342033289052,All-positive,784
0.28083989501312334,0.35958005249343833,0.6300194804131812,Mixed,783
0.8190954773869347,0.09045226130653267,0.8928176795580111,Mixed,778
0.4540612516644474,0.2729693741677763,0.4355939734216585,Mixed,777
1.0,0.0,0.9983769056866268,All-positive,772
0.966824644549763,0.016587677725118485,0.9417252982563475,Mixed,772
0.8792569659442725,0.06037151702786378,0.7914396433670348,Mixed,771
0.9973118279569892,0.0013440860215053765,0.958904109589041,Mixed,770
0.9840425531914894,0.007978723404255319,0.9588342440801457,Mixed,769
0.5665294924554184,0.2167352537722908,0.8435327746378224,Mixed,767
1.0,0.0,0.999031007751938,All-positive,766
0.8231046931407943,0.08844765342960288,0.8790376369699857,Mixed,766
0.9865047233468286,0.006747638326585695,0.9354838709677419,Mixed,765
0.8869565217391304,0.05652173913043478,0.8857309713840763,Mixed,765
0.1016949152542373,0.5508474576271186,0.3413897280966767,Mixed,764
0.8513513513513513,0.07432432432432433,0.9604142089395726,Mixed,762
0.9973045822102425,0.0013477088948787063,0.9787168414558914,Mixed,762
0.994579945799458,0.0027100271002710027,0.9959020345193328,Mixed,761
0.8859470468431772,0.05702647657841141,0.8529411764705882,Mixed,760
0.9908256880733946,0.0045871559633027525,1.0,Mixed,760
1.0,0.0,0.9783040398352055,All-positive,760
